,age,fnlwgt,education.num,marital.status,occupation,relationship,hours.per.week
1950,61,170262,9,Married-civ-spouse,Exec-managerial,Wife,38
1951,57,127728,13,Married-civ-spouse,Exec-managerial,Husband,50
1952,48,212954,14,Married-civ-spouse,Prof-specialty,Husband,40
1953,51,221672,14,Married-civ-spouse,Sales,Husband,50
1954,34,198664,13,Married-civ-spouse,Craft-repair,Husband,70
1955,62,109190,13,Married-civ-spouse,Exec-managerial,Husband,40
1956,42,252518,15,Married-civ-spouse,Exec-managerial,Husband,40
1957,59,165922,13,Married-civ-spouse,Prof-specialty,Husband,40
1958,57,123053,15,Married-civ-spouse,Prof-specialty,Husband,50
1959,59,31359,14,Married-civ-spouse,Exec-managerial,Husband,80
1960,50,98975,13,Married-civ-spouse,Exec-managerial,Husband,40
1961,61,119684,15,Married-civ-spouse,Prof-specialty,Husband,20
1962,44,181762,13,Married-civ-spouse,Transport-moving,Husband,55
1963,41,150755,16,Married-civ-spouse,Exec-managerial,Husband,50
1964,43,345789,13,Married-civ-spouse,Prof-specialty,Wife,50
1965,46,102569,14,Married-civ-spouse,Exec-managerial,Husband,65
1966,42,119359,15,Married-civ-spouse,Sales,Wife,40
1967,37,359001,11,Married-civ-spouse,Transport-moving,Husband,50
1968,46,393715,10,Married-civ-spouse,Exec-managerial,Husband,50
1969,46,366089,15,Married-civ-spouse,Prof-specialty,Husband,40
1970,47,61885,13,Married-civ-spouse,Prof-specialty,Husband,50
1971,46,121124,12,Married-civ-spouse,Exec-managerial,Husband,50
1972,59,169982,10,Married-civ-spouse,Exec-managerial,Husband,60
1973,43,506329,13,Married-civ-spouse,Prof-specialty,Husband,40
1974,48,182541,13,Married-civ-spouse,Prof-specialty,Husband,45
1975,47,323798,15,Married-civ-spouse,Prof-specialty,Husband,55
1976,43,130126,13,Married-civ-spouse,Exec-managerial,Husband,50
1977,44,189956,13,Married-civ-spouse,Protective-serv,Wife,40
1978,45,266860,14,Married-civ-spouse,Exec-managerial,Husband,50
1979,43,188291,15,Married-civ-spouse,Prof-specialty,Husband,45
1980,40,99604,14,Married-civ-spouse,Prof-specialty,Wife,24
1981,50,204447,14,Married-civ-spouse,Exec-managerial,Husband,65
1982,52,114758,13,Married-civ-spouse,Sales,Husband,50
1983,52,92968,14,Married-civ-spouse,Prof-specialty,Wife,40
1984,40,198873,15,Married-civ-spouse,Prof-specialty,Wife,30
1985,44,148138,16,Married-civ-spouse,Exec-managerial,Husband,40
1986,47,355320,13,Married-civ-spouse,Prof-specialty,Husband,40
1987,58,89922,11,Married-civ-spouse,Exec-managerial,Husband,40
1988,50,138852,14,Married-civ-spouse,Exec-managerial,Husband,50
1989,54,129432,13,Married-civ-spouse,Exec-managerial,Husband,40
1990,50,145409,13,Married-civ-spouse,Prof-specialty,Husband,40
1991,43,64631,9,Married-civ-spouse,Exec-managerial,Husband,50
1992,52,186303,10,Married-civ-spouse,Exec-managerial,Husband,55
1993,44,172479,9,Married-civ-spouse,Farming-fishing,Husband,60
1994,58,147707,9,Married-civ-spouse,Exec-managerial,Husband,60
1995,45,148171,11,Married-civ-spouse,Craft-repair,Husband,40
1996,30,196385,13,Married-civ-spouse,Prof-specialty,Husband,35
1997,40,191429,15,Married-civ-spouse,Prof-specialty,Husband,40
1998,49,58359,10,Married-civ-spouse,Exec-managerial,Husband,50
1999,52,89041,14,Married-civ-spouse,Exec-managerial,Husband,60
2000,35,186183,9,Married-civ-spouse,Transport-moving,Husband,80
2001,49,191277,10,Married-civ-spouse,Exec-managerial,Husband,50
2002,50,164198,12,Married-civ-spouse,Handlers-cleaners,Husband,45
2003,31,167725,13,Married-civ-spouse,Prof-specialty,Husband,48
2004,53,283602,14,Married-civ-spouse,Prof-specialty,Wife,40
2005,34,203488,13,Married-civ-spouse,Sales,Husband,40
2006,19,200790,8,Married-civ-spouse,Prof-specialty,Other-relative,40
2007,46,20956,13,Married-civ-spouse,Exec-managerial,Husband,40
2008,44,141858,15,Married-civ-spouse,Prof-specialty,Husband,75
2009,45,148995,13,Married-civ-spouse,Craft-repair,Husband,40
2010,50,43764,16,Married-civ-spouse,Prof-specialty,Husband,50
2011,49,181307,15,Married-civ-spouse,Prof-specialty,Husband,65
2012,49,271346,13,Married-civ-spouse,Prof-specialty,Husband,60
2013,41,174395,16,Married-civ-spouse,Prof-specialty,Husband,55
2014,58,146477,14,Married-civ-spouse,Exec-managerial,Husband,40
2015,44,357679,13,Married-civ-spouse,Farming-fishing,Husband,65
2016,36,306156,10,Married-civ-spouse,Sales,Husband,60
2017,57,42298,14,Married-civ-spouse,Exec-managerial,Husband,40
2018,39,375452,15,Married-civ-spouse,Exec-managerial,Wife,48
2019,55,98361,13,Married-civ-spouse,Exec-managerial,Husband,55
2020,42,98211,13,Married-civ-spouse,Exec-managerial,Husband,45
2021,47,215620,14,Married-civ-spouse,Exec-managerial,Husband,55
2022,55,296991,15,Married-civ-spouse,Prof-specialty,Husband,40
2023,45,390368,10,Married-civ-spouse,Sales,Husband,99
2024,32,447066,13,Married-civ-spouse,Sales,Husband,50
2025,58,200042,10,Married-civ-spouse,Exec-managerial,Husband,40
2026,31,352465,10,Married-civ-spouse,Exec-managerial,Husband,50
2027,49,309033,11,Married-civ-spouse,Prof-specialty,Wife,60
2028,52,284329,11,Married-civ-spouse,Prof-specialty,Husband,40
2029,28,312372,9,Married-civ-spouse,Exec-managerial,Husband,40
2030,55,305850,15,Married-civ-spouse,Exec-managerial,Husband,40
2031,42,277488,15,Married-civ-spouse,Prof-specialty,Husband,65
2032,46,273575,13,Married-civ-spouse,Transport-moving,Husband,40
2033,40,237293,15,Married-civ-spouse,Prof-specialty,Wife,40
2034,45,176814,16,Married-civ-spouse,Prof-specialty,Husband,40
2035,51,133336,14,Married-civ-spouse,Prof-specialty,Husband,40
2036,42,187720,14,Married-civ-spouse,Sales,Husband,50
2037,48,54190,15,Married-civ-spouse,Prof-specialty,Husband,40
2038,53,134793,10,Married-civ-spouse,Exec-managerial,Husband,50
2039,46,121124,13,Married-civ-spouse,Protective-serv,Husband,40
2040,41,236021,13,Married-civ-spouse,Prof-specialty,Husband,40
2041,42,190044,13,Married-civ-spouse,Exec-managerial,Husband,50
2042,47,120781,14,Married-civ-spouse,Exec-managerial,Husband,40
2043,51,215404,13,Married-civ-spouse,Prof-specialty,Husband,40
2044,38,117312,9,Married-civ-spouse,Exec-managerial,Wife,40
2045,52,234286,9,Married-civ-spouse,Exec-managerial,Husband,40
2046,50,283676,16,Married-civ-spouse,Prof-specialty,Husband,60
2047,45,102308,14,Married-civ-spouse,Exec-managerial,Husband,60
2048,45,210364,9,Married-civ-spouse,Sales,Husband,80
2049,49,219718,13,Married-civ-spouse,Sales,Husband,40
2050,54,104501,10,Married-civ-spouse,Sales,Husband,40
2051,51,100029,16,Married-civ-spouse,Prof-specialty,Husband,40
2052,56,109856,13,Married-civ-spouse,Exec-managerial,Husband,50
2053,58,248841,9,Married-civ-spouse,Sales,Husband,40
2054,43,117158,13,Married-civ-spouse,Sales,Husband,60
2055,46,110171,14,Married-civ-spouse,Prof-specialty,Husband,50
2056,43,212894,13,Married-civ-spouse,Exec-managerial,Husband,50
2057,59,354037,15,Married-civ-spouse,Transport-moving,Husband,50
2058,47,149700,14,Married-civ-spouse,Prof-specialty,Husband,35
2059,33,182926,13,Married-civ-spouse,Exec-managerial,Husband,50
2060,56,381965,13,Married-civ-spouse,Prof-specialty,Husband,40
2061,41,222596,13,Married-civ-spouse,Sales,Husband,45
2062,64,388594,15,Married-civ-spouse,Prof-specialty,Husband,45
2063,43,183273,14,Married-civ-spouse,Exec-managerial,Wife,32
2064,47,102628,14,Married-civ-spouse,Exec-managerial,Husband,55
2065,42,227065,10,Married-civ-spouse,Prof-specialty,Husband,32
2066,48,171926,15,Married-civ-spouse,Prof-specialty,Husband,50
2067,61,96660,10,Married-civ-spouse,Adm-clerical,Wife,34
2068,60,93997,13,Married-civ-spouse,Exec-managerial,Husband,45
2069,38,38312,13,Married-civ-spouse,Exec-managerial,Husband,65
2070,28,285294,13,Married-civ-spouse,Sales,Wife,45
2071,54,182187,11,Married-civ-spouse,Protective-serv,Husband,38
2072,48,207277,14,Married-civ-spouse,Exec-managerial,Husband,40
2073,31,187560,9,Married-civ-spouse,Prof-specialty,Husband,40
2074,38,114591,13,Married-civ-spouse,Prof-specialty,Wife,40
2075,32,126132,13,Married-civ-spouse,Exec-managerial,Husband,50
2076,42,383493,10,Married-civ-spouse,Exec-managerial,Husband,50
2077,41,153132,15,Married-civ-spouse,Exec-managerial,Husband,40
2078,40,287008,15,Married-civ-spouse,Prof-specialty,Husband,55
2079,44,136986,14,Married-civ-spouse,Prof-specialty,Husband,35
2080,57,127728,15,Married-civ-spouse,Prof-specialty,Husband,60
2081,34,177437,10,Married-civ-spouse,Craft-repair,Husband,45
2082,52,145166,13,Married-civ-spouse,Exec-managerial,Husband,55
2083,37,19899,9,Married-civ-spouse,Craft-repair,Husband,45
2084,56,367984,11,Married-civ-spouse,Exec-managerial,Husband,40
2085,38,172538,13,Married-civ-spouse,Exec-managerial,Husband,50
2086,47,264052,13,Married-civ-spouse,Exec-managerial,Husband,50
2087,53,73134,9,Married-civ-spouse,Sales,Husband,60
2088,37,588003,13,Married-civ-spouse,Exec-managerial,Husband,40
2089,31,197886,10,Married-civ-spouse,Sales,Husband,45
2090,47,121124,13,Married-civ-spouse,Craft-repair,Husband,50
2091,46,58683,13,Married-civ-spouse,Exec-managerial,Husband,55
2092,55,175071,10,Married-civ-spouse,Craft-repair,Husband,40
2093,43,180599,15,Married-civ-spouse,Prof-specialty,Husband,60
2094,46,192779,15,Married-civ-spouse,Prof-specialty,Husband,60
2095,45,30457,13,Married-civ-spouse,Exec-managerial,Husband,40
2096,43,130126,10,Married-civ-spouse,Exec-managerial,Husband,45
2097,61,86067,12,Married-civ-spouse,Sales,Husband,40
2098,49,187370,14,Married-civ-spouse,Exec-managerial,Husband,50
2099,39,177154,13,Married-civ-spouse,Sales,Husband,50
2100,54,36480,9,Married-civ-spouse,Sales,Husband,50
2101,62,244087,16,Married-civ-spouse,Prof-specialty,Husband,50
2102,51,392668,16,Married-civ-spouse,Exec-managerial,Husband,84
2103,40,25005,13,Married-civ-spouse,Prof-specialty,Husband,99
2104,46,320124,9,Married-civ-spouse,Exec-managerial,Wife,40
2105,38,333651,13,Married-civ-spouse,Prof-specialty,Husband,70
2106,57,199847,13,Married-civ-spouse,Exec-managerial,Husband,60
2107,39,110426,12,Married-civ-spouse,Exec-managerial,Wife,45
2108,28,119287,13,Married-civ-spouse,Exec-managerial,Wife,28
2109,36,747719,15,Married-civ-spouse,Prof-specialty,Wife,50
2110,63,294009,13,Married-civ-spouse,Prof-specialty,Husband,45
2111,41,359696,13,Married-civ-spouse,Protective-serv,Husband,60
2112,56,122390,11,Married-civ-spouse,Sales,Husband,40
2113,51,338260,15,Married-civ-spouse,Prof-specialty,Husband,60
2114,45,181307,15,Married-civ-spouse,Prof-specialty,Husband,43
2115,43,153132,14,Married-civ-spouse,Prof-specialty,Husband,40
2116,41,287306,12,Married-civ-spouse,Prof-specialty,Husband,60
2117,44,201723,13,Married-civ-spouse,Exec-managerial,Husband,45
2118,30,341051,14,Married-civ-spouse,Exec-managerial,Husband,60
2119,42,176063,11,Married-civ-spouse,Exec-managerial,Husband,55
2120,39,174242,13,Married-civ-spouse,Exec-managerial,Husband,60
2121,46,250821,15,Married-civ-spouse,Exec-managerial,Husband,40
2122,47,242391,15,Married-civ-spouse,Prof-specialty,Husband,40
2123,51,223206,16,Married-civ-spouse,Prof-specialty,Husband,40
2124,41,122215,14,Married-civ-spouse,Prof-specialty,Husband,40
2125,37,121521,15,Married-civ-spouse,Prof-specialty,Husband,45
2126,52,287927,9,Married-civ-spouse,Exec-managerial,Wife,40
2127,45,214627,16,Widowed,Prof-specialty,Unmarried,40
2128,52,99736,14,Divorced,Prof-specialty,Unmarried,50
2129,39,150061,14,Divorced,Exec-managerial,Unmarried,60
2130,62,195343,16,Divorced,Prof-specialty,Unmarried,50
2131,38,139180,13,Divorced,Prof-specialty,Unmarried,45
2132,44,343591,9,Divorced,Craft-repair,Not-in-family,40
2133,31,220066,13,Never-married,Exec-managerial,Not-in-family,50
2134,31,340917,9,Never-married,Craft-repair,Unmarried,40
2135,45,543922,14,Divorced,Transport-moving,Not-in-family,48
2136,37,538443,9,Divorced,Craft-repair,Not-in-family,40
2137,53,221722,14,Never-married,Exec-managerial,Not-in-family,50
2138,23,106957,7,Never-married,Craft-repair,Own-child,40
2139,53,171924,13,Divorced,Prof-specialty,Not-in-family,55
2140,43,170525,13,Divorced,Prof-specialty,Not-in-family,40
2141,44,274562,9,Never-married,Craft-repair,Not-in-family,40
2142,39,174924,9,Separated,Exec-managerial,Not-in-family,40
2143,49,149049,10,Divorced,Exec-managerial,Not-in-family,45
2144,35,252897,12,Never-married,Adm-clerical,Not-in-family,40
2145,41,108945,9,Never-married,Transport-moving,Not-in-family,40
2146,35,127306,11,Never-married,Adm-clerical,Own-child,40
2147,38,217349,11,Divorced,Prof-specialty,Not-in-family,40
2148,29,157612,13,Never-married,Prof-specialty,Not-in-family,40
2149,22,233955,13,Never-married,Prof-specialty,Not-in-family,40
2150,54,288992,6,Divorced,Prof-specialty,Unmarried,68
2151,36,337039,12,Never-married,Tech-support,Not-in-family,40
2152,58,234213,9,Divorced,Craft-repair,Not-in-family,48
2153,24,452640,10,Never-married,Tech-support,Not-in-family,50
2154,52,146567,9,Divorced,Machine-op-inspct,Not-in-family,40
2155,29,152461,13,Never-married,Prof-specialty,Unmarried,50
2156,29,176037,11,Divorced,Tech-support,Not-in-family,40
2157,44,147110,10,Divorced,Adm-clerical,Own-child,40
2158,31,45781,14,Never-married,Prof-specialty,Not-in-family,50
2159,40,56795,14,Never-married,Exec-managerial,Not-in-family,55
2160,42,151408,14,Never-married,Exec-managerial,Not-in-family,50
2161,44,75227,15,Never-married,Prof-specialty,Not-in-family,40
2162,55,163083,13,Separated,Exec-managerial,Not-in-family,45
2163,30,125159,13,Never-married,Prof-specialty,Not-in-family,45
2164,52,218550,10,Married-spouse-absent,Adm-clerical,Not-in-family,16
2165,36,297449,13,Divorced,Prof-specialty,Not-in-family,40
2166,42,170230,14,Never-married,Exec-managerial,Not-in-family,60
2167,31,345122,15,Divorced,Prof-specialty,Not-in-family,50
2168,51,196501,13,Divorced,Exec-managerial,Not-in-family,50
2169,58,150560,13,Divorced,Adm-clerical,Not-in-family,40
2170,28,34335,9,Divorced,Sales,Not-in-family,40
2171,56,295067,13,Never-married,Exec-managerial,Not-in-family,45
2172,48,328606,15,Divorced,Prof-specialty,Unmarried,63
2173,37,125550,9,Never-married,Tech-support,Not-in-family,35
2174,36,111499,14,Never-married,Exec-managerial,Not-in-family,40
2175,37,164526,16,Never-married,Prof-specialty,Not-in-family,45
2176,54,155233,13,Never-married,Adm-clerical,Not-in-family,40
2177,40,105794,15,Never-married,Prof-specialty,Not-in-family,50
2178,34,160261,9,Never-married,Tech-support,Own-child,35
2179,59,140569,10,Separated,Sales,Not-in-family,60
2180,31,72630,13,Never-married,Exec-managerial,Not-in-family,50
2181,49,153536,10,Divorced,Prof-specialty,Not-in-family,44
2182,55,436861,14,Divorced,Prof-specialty,Not-in-family,40
2183,53,42924,16,Divorced,Exec-managerial,Not-in-family,50
2184,33,168981,14,Divorced,Exec-managerial,Own-child,50
2185,40,175935,13,Divorced,Sales,Not-in-family,40
2186,48,175653,12,Divorced,Prof-specialty,Not-in-family,40
2187,45,319122,13,Never-married,Sales,Not-in-family,45
2188,49,107597,9,Divorced,Exec-managerial,Unmarried,30
2189,31,178623,13,Never-married,Prof-specialty,Not-in-family,60
2190,37,82576,15,Divorced,Prof-specialty,Not-in-family,36
2191,39,347960,15,Never-married,Prof-specialty,Not-in-family,35
2192,47,160187,9,Separated,Prof-specialty,Other-relative,38
2193,62,202056,13,Divorced,Prof-specialty,Not-in-family,40
2194,51,98642,9,Divorced,Exec-managerial,Not-in-family,40
2195,63,38472,10,Widowed,Sales,Not-in-family,60
2196,44,110396,14,Never-married,Exec-managerial,Not-in-family,56
2197,32,167990,14,Never-married,Exec-managerial,Not-in-family,40
2198,58,72998,7,Divorced,Craft-repair,Not-in-family,40
2199,40,121956,13,Married-spouse-absent,Prof-specialty,Not-in-family,40
2200,53,283602,13,Divorced,Sales,Not-in-family,43
2201,35,188069,14,Never-married,Prof-specialty,Not-in-family,55
2202,24,493034,9,Never-married,Other-service,Not-in-family,50
2203,41,116493,9,Divorced,Craft-repair,Not-in-family,44
2204,26,164488,13,Never-married,Prof-specialty,Not-in-family,50
2205,22,100345,13,Never-married,Craft-repair,Not-in-family,55
2206,32,252752,14,Never-married,Exec-managerial,Not-in-family,60
2207,36,201769,7,Never-married,Protective-serv,Not-in-family,40
2208,31,158162,13,Never-married,Exec-managerial,Not-in-family,50
2209,36,175360,14,Never-married,Adm-clerical,Not-in-family,50
2210,32,95885,7,Never-married,Craft-repair,Not-in-family,60
2211,32,133861,13,Never-married,Exec-managerial,Not-in-family,48
2212,43,105936,11,Never-married,Prof-specialty,Not-in-family,40
2213,36,192443,10,Never-married,Exec-managerial,Not-in-family,40
2214,30,347166,13,Never-married,Prof-specialty,Not-in-family,45
2215,45,229967,9,Divorced,Exec-managerial,Not-in-family,50
2216,39,191227,13,Divorced,Exec-managerial,Not-in-family,50
2217,27,186454,13,Never-married,Prof-specialty,Not-in-family,40
2218,25,368115,13,Never-married,Exec-managerial,Not-in-family,35
2219,39,209867,10,Never-married,Adm-clerical,Not-in-family,45
2220,29,124680,13,Never-married,Sales,Not-in-family,35
2221,32,159442,15,Never-married,Sales,Not-in-family,50
2222,55,141807,9,Never-married,Prof-specialty,Not-in-family,40
2223,35,589809,10,Never-married,Exec-managerial,Not-in-family,60
2224,27,388998,13,Never-married,Sales,Not-in-family,46
2225,44,281739,10,Never-married,Adm-clerical,Not-in-family,50
2226,65,242580,10,Divorced,Prof-specialty,Not-in-family,50
2227,71,182395,13,Never-married,Craft-repair,Not-in-family,45
2228,71,143437,14,Married-civ-spouse,Sales,Husband,40
2229,65,350498,13,Married-civ-spouse,Adm-clerical,Husband,20
2230,63,298249,13,Married-civ-spouse,Sales,Husband,40
2231,80,29020,15,Married-civ-spouse,Prof-specialty,Husband,10
2232,67,279980,10,Married-civ-spouse,Transport-moving,Husband,10
2233,66,197816,13,Married-civ-spouse,Exec-managerial,Husband,40
2234,65,249043,13,Married-civ-spouse,Prof-specialty,Husband,40
2235,69,254834,13,Married-civ-spouse,Prof-specialty,Husband,10
2236,65,139960,9,Married-civ-spouse,Farming-fishing,Husband,60
2237,59,349910,13,Married-civ-spouse,Exec-managerial,Husband,50
2238,68,182131,10,Married-civ-spouse,Exec-managerial,Husband,20
2239,67,217892,16,Married-civ-spouse,Prof-specialty,Husband,35
2240,62,82388,9,Married-civ-spouse,Craft-repair,Husband,40
2241,90,155981,13,Married-civ-spouse,Prof-specialty,Husband,50
2242,63,108097,10,Married-civ-spouse,Craft-repair,Husband,45
2243,64,292639,10,Married-civ-spouse,Exec-managerial,Wife,35
2244,70,379819,10,Married-civ-spouse,Sales,Husband,40
2245,67,257557,4,Married-civ-spouse,Transport-moving,Husband,40
2246,39,128715,9,Divorced,Adm-clerical,Not-in-family,40
2247,40,163215,13,Divorced,Exec-managerial,Not-in-family,40
2248,45,67716,9,Never-married,Craft-repair,Own-child,48
2249,51,159910,13,Divorced,Exec-managerial,Not-in-family,40
2250,45,154430,13,Widowed,Prof-specialty,Not-in-family,50
2251,54,278230,10,Divorced,Farming-fishing,Unmarried,30
2252,36,164526,14,Never-married,Sales,Not-in-family,45
2253,48,205707,14,Married-spouse-absent,Exec-managerial,Not-in-family,50
2254,33,208785,10,Separated,Prof-specialty,Not-in-family,40
2255,37,361888,13,Never-married,Prof-specialty,Not-in-family,40
2256,45,89028,9,Divorced,Craft-repair,Not-in-family,40
2257,44,177240,15,Never-married,Prof-specialty,Not-in-family,40
2258,38,179117,12,Never-married,Machine-op-inspct,Not-in-family,50
2259,38,255941,14,Never-married,Exec-managerial,Not-in-family,50
2260,47,112200,13,Never-married,Exec-managerial,Not-in-family,45
2261,29,87905,9,Divorced,Other-service,Not-in-family,40
2262,43,209544,14,Never-married,Exec-managerial,Not-in-family,50
2263,44,203761,13,Never-married,Prof-specialty,Own-child,40
2264,62,103344,13,Widowed,Exec-managerial,Not-in-family,50
